Size,Bet,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Outcome
2800,0,72000,0.82,0.82,0.82,1,2800,0.2549,0,12,8,0.083,2,2900,-92,11100,N/A,0,0,
2700,0,72000,0.82,0.82,0.82,1,2700,0.2501,0,12,8,0.083,2,2700,78,10600,662400,588960,0.1087,
3000,0,72000,0.82,0.82,0.82,1,3000,0.2513,0,10,7,0.1,2,3000,157,11800,639360,565920,0.1126,
5000,1,72000,0.4,0.4,0.4,1,5000,0.0371,-27,15,9,0.067,5,8600,-6100,134900,146880,73440,0.4902,
2600,1,73440,0.79,0.79,0.79,1,2600,0.2532,2,10,7,0.1,2,2600,-54,10100,N/A,0,0,
2400,1,73440,0.79,0.79,0.79,2,4900,0.374,-6,14,8,0.143,0,0,30,13000,660960,587520,0.1111,
2200,1,73440,0.79,0.79,0.79,1,2200,0.0936,-1,23,7,0.043,1,2200,23,23100,640800,567360,0.1146,
2800,1,73440,0.79,0.79,0.79,1,2800,0.2586,-2,14,8,0.071,2,2800,238,10900,662400,588960,0.1109,
4600,0,73440,0.74,0.74,0.76,3,4600,0.0909,152,22,6,0.136,2,11200,436,51000,574560,501120,0.1278,
1000,0,73440,0.62,0.62,0.62,1,1000,0.0841,-41,7,4,0.143,1,971,-138,12000,N/A,0,0,
1200,0,73440,0.62,0.62,0.62,1,1200,0.1074,-48,10,4,0.1,1,1100,55,11000,123840,50400,0.593,
2000,0,73440,0.62,0.62,0.62,1,2000,0.1891,-79,7,3,0.143,1,1900,502,10400,123840,50400,0.593,
1300,1,73440,0.66,0.66,0.66,2,1800,0.2394,-13,6,3,0.333,1,1800,537,7400,123840,50400,0.593,
1600,1,73440,0.66,0.66,0.66,3,2100,0.1444,-16,11,3,0.273,1,2100,797,14400,123840,50400,0.593,
7000,0,73440,0.82,0.82,0.82,1,7000,0.1372,-587,22,6,0.045,2,11200,436,51000,574560,501120,0.1278,
1100,0,73440,0.35,0.35,0.35,2,1200,0.1091,-17,8,3,0.25,1,1000,685,11000,123840,50400,0.593,
1200,0,73440,0.39,0.39,0.39,1,1200,0.0566,-88,5,2,0.2,2,4700,-241,21600,73440,0,1,
5000,1,73440,0.36,0.36,0.36,1,5000,0.0583,-208,23,8,0.043,3,7600,-526,85800,826560,753120,0.0889,
1000,1,73440,0.36,0.33,0.34,2,1500,0.3471,-9,2,1,1,1,1500,-9,4300,74880,1440,0.9808,
1500,1,73440,0.35,0.35,0.35,1,1500,0.1292,-21,3,2,0.333,2,3000,-21,11600,73440,0,1,
1000,1,73440,0.52,0.52,0.52,1,1000,0.52,-19,1,1,1,1,991,-19,1900,73440,0,1,
1300,1,73440,0.2,0.18,0.19,3,1500,0.087,-52,11,3,0.273,1,1500,468,17400,N/A,0,0,
1100,0,73440,0.35,0.34,0.35,2,2200,0.3461,-72,2,1,1,1,2200,-72,6500,73440,0,1,
1100,0,73440,0.34,0.34,0.35,2,2200,0.3461,-72,2,1,1,1,2200,-72,6500,73440,0,1,
2000,1,73440,0.33,0.33,0.33,1,2000,0.3346,62,1,1,1,1,2100,62,6000,N/A,0,0,
2000,1,73440,0.39,0.34,0.35,7,9100,0.3445,694,11,4,0.636,3,10400,662,26500,73440,0,1,
1600,1,73440,0.23,0.15,0.18,3,1800,0.0566,-10,23,13,0.13,12,2600,-2800,31000,358560,285120,0.2048,
5000,1,73440,0.15,0.15,0.15,1,5000,0.0936,-167,7,6,0.143,6,6700,-153,53400,N/A,0,0,
1200,1,73440,0.68,0.68,0.68,1,1200,0.1317,-26,6,3,0.167,1,1100,31,8900,123840,50400,0.593,
1300,1,73440,0.68,0.68,0.68,1,1300,0.1479,-30,8,4,0.125,1,1300,88,9100,123840,50400,0.593,
1000,1,73440,0.68,0.68,0.68,1,1000,0.0947,-23,8,4,0.125,1,1000,2,10900,123840,50400,0.593,
1600,1,73440,0.68,0.68,0.68,1,1600,0.2159,-36,5,3,0.2,1,1600,325,7500,123840,50400,0.593,
1100,1,73440,0.37,0.37,0.37,1,1100,0.1062,-104,3,3,0.333,3,3700,343,10400,N/A,0,0,
2500,1,73440,0.25,0.17,0.21,3,5400,0.0638,-5,23,9,0.13,8,18100,2200,84300,76320,1440,0.9623,
5000,0,73440,0.56,0.56,0.56,1,5000,0.3422,-134,2,2,0.5,2,9600,-390,14600,73440,0,1,
2000,1,73440,0.22,0.17,0.21,3,5400,0.0638,-5,23,9,0.13,8,18100,2200,84300,76320,1440,0.9623,
1500,1,73440,0.13,0.13,0.13,1,1500,0.039,-1000,10,8,0.1,5,458,-3200,38400,N/A,0,0,
1200,1,73440,0.27,0.27,0.27,2,2500,0.0356,-60,19,8,0.105,7,14600,627,71500,76320,1440,0.9623,
2000,0,73440,0.32,0.33,0.31,13,5500,0.1088,83,18,2,0.722,1,5600,-82,50400,76320,2880,0.9623,
1800,0,73440,0.81,0.81,0.81,1,1800,0.4464,-79,2,2,0.5,1,1700,480,3900,228960,155520,0.3208,
2000,1,73440,0.62,0.6,0.61,2,4000,0.5667,-610,6,3,0.333,3,3500,-651,7100,73440,0,1,
2000,1,73440,0.6,0.6,0.61,2,4000,0.5667,-610,6,3,0.333,3,3500,-651,7100,73440,0,1,
1300,1,73440,0.27,0.27,0.27,2,2500,0.0356,-13,19,8,0.105,7,14600,627,71500,76320,1440,0.9623,
2500,1,73440,0.49,0.37,0.43,2,3500,0.2485,-793,12,5,0.167,4,4000,-1300,14100,73440,0,1,
1300,1,73440,0.25,0.25,0.25,1,1300,0.0601,101,19,7,0.053,4,2500,-439,20900,360000,285120,0.204,
10000,0,73440,0.83,0.6,0.71,3,10400,0.4176,-832,6,3,0.5,2,9300,-52,24900,N/A,0,0,
3100,1,73440,0.35,0.34,0.35,6,7100,0.3335,109,10,4,0.6,3,7800,112,21300,73440,0,1,
1500,1,73440,0.25,0.24,0.24,2,3500,0.065,415,9,6,0.222,6,14200,847,53800,77760,4320,0.9444,
1300,1,73440,0.16,0.16,0.16,1,1300,0.16,-118,1,1,1,1,1100,-118,7800,N/A,0,0,
15400,1,73440,0.15,0.15,0.15,1,15400,0.15,-515,1,1,1,1,14900,-515,103000,73440,0,1,
2700,1,73440,0.11,0.11,0.11,1,2700,0.0223,-154,5,5,0.2,5,8500,-499,122800,73440,0,1,
1500,0,73440,0.5,0.5,0.47,2,1800,0.2148,-210,5,4,0.4,4,2700,-342,8400,N/A,0,0,
4000,1,73440,0.15,0.15,0.15,1,4000,0.0325,-133,5,5,0.2,5,8500,-499,122800,73440,0,1,
1400,1,73440,0.44,0.44,0.44,1,1400,0.3925,194,3,3,0.333,3,1700,192,3700,73440,0,1,
2000,1,73440,0.27,0.26,0.26,2,5000,0.2634,220,2,1,1,1,5200,220,19000,73440,0,1,
3000,1,73440,0.26,0.26,0.26,2,5000,0.2634,220,2,1,1,1,5200,220,19000,73440,0,1,
50200,0,73440,0.53,0.53,0.53,2,98900,0.5184,-1400,2,1,1,0,0,-1400,190900,73440,0,1,
1200,1,73440,0.26,0.26,0.26,1,1200,0.0555,69,16,9,0.063,6,1500,184,21600,181440,106560,0.4048,
2000,0,73440,0.88,0.88,0.88,1,2000,0.88,-11,1,1,1,1,2000,-11,2300,73440,0,1,
1100,1,73440,0.66,0.66,0.66,1,1100,0.0761,0,11,4,0.091,1,1100,-91,14500,123840,48960,0.593,
1300,1,73440,0.66,0.66,0.66,2,1500,0.1523,0,12,4,0.167,1,1500,103,9500,N/A,0,0,
2800,1,73440,0.66,0.66,0.66,1,2800,0.1675,0,6,3,0.167,1,2800,1400,16900,123840,50400,0.593,
1300,0,73440,0.82,0.82,0.82,1,1300,0.0053,-64,17,8,0.059,7,58400,-7400,252900,87840,12960,0.8361,
2000,1,73440,0.19,0.19,0.19,1,2000,0.098,-6,9,7,0.111,3,2000,-12,20400,116640,41760,0.6296,
10000,0,73440,0.88,0.88,0.88,2,10000,0.88,-57,2,1,1,1,10000,-57,11400,699840,626400,0.1049,
2300,0,73440,0.82,0.82,0.82,1,2300,0.2576,14,8,6,0.125,2,2300,-74,8900,N/A,0,0,
2400,0,73440,0.82,0.82,0.82,1,2400,0.2449,15,14,9,0.071,2,2500,37,9900,662400,588960,0.1109,
2500,0,73440,0.82,0.82,0.82,1,2500,0.243,15,14,9,0.071,2,2500,-96,10400,639360,565920,0.1149,
2500,0,73440,0.82,0.82,0.82,1,2500,0.2546,15,12,8,0.083,2,2600,403,10000,639360,565920,0.1149,
8700,0,73440,0.66,0.66,0.66,1,8700,0.2564,-533,13,3,0.077,3,21600,801,34000,N/A,0,0,
1100,0,73440,0.71,0.71,0.71,1,1100,0.0455,11,25,16,0.04,7,1300,-377,25100,172800,97920,0.425,
2700,1,73440,0.18,0.18,0.18,1,2800,0.183,1200,1,1,1,1,3900,1200,15000,N/A,0,0,
2800,0,73440,0.75,0.75,0.75,1,2800,0.2479,22,10,7,0.1,2,2800,58,11200,640800,565920,0.1146,
2300,0,73440,0.75,0.75,0.75,1,2300,0.2442,19,7,5,0.143,1,2300,-106,9500,662400,587520,0.1109,
1800,1,73440,0.15,0.15,0.15,8,2000,0.0203,66,23,4,0.348,2,2900,28,98100,370080,295200,0.1984,
1100,1,73440,0.23,0.23,0.23,1,1100,0.007,-117,25,15,0.04,9,12500,1400,152800,89280,14400,0.8226,
3100,1,73440,0.15,0.1,0.11,6,10900,0.111,397,23,4,0.261,2,2900,28,98100,370080,295200,0.1984,
2100,0,73440,0.7,0.7,0.7,1,2100,0.0912,63,13,6,0.077,2,2100,-74,22700,N/A,0,0,
2200,0,73440,0.7,0.7,0.7,1,2200,0.2343,66,11,7,0.091,1,2200,-38,9300,662400,587520,0.1109,
2500,1,73440,0.32,0.32,0.32,1,2500,0.1903,6,20,14,0.05,7,3000,-15,13100,N/A,0,0,
2500,0,73440,0.7,0.7,0.7,1,2500,0.2295,76,10,7,0.1,1,2600,61,10900,662400,587520,0.1109,
1500,1,73440,0.15,0.15,0.15,1,1500,0.1265,-112,2,2,0.5,2,2000,-120,11500,N/A,0,0,
2300,0,73440,0.79,0.79,0.79,2,4600,0.5184,-29,8,6,0.25,2,2300,-74,8900,662400,587520,0.1109,
2900,0,73440,0.79,0.79,0.79,1,2900,0.7129,0,10,7,0.1,2,2900,-56,4000,662400,587520,0.1109,
2400,0,73440,0.79,0.79,0.79,1,2400,0.6528,0,11,7,0.091,2,2400,-61,3600,662400,588960,0.1109,
1400,1,73440,0.9,0.9,0.9,3,4100,0.8115,-25,7,4,0.429,3,1400,-29,5100,N/A,0,0,
1500,0,73440,0.88,0.88,0.88,2,1500,0.0861,-25,21,12,0.095,6,6900,197,17200,105120,30240,0.6986,
1900,1,73440,0.34,0.34,0.34,1,1900,0.0951,-137,13,8,0.077,2,2400,-1100,19600,N/A,0,0,
2400,0,73440,0.73,0.73,0.73,1,2400,0.6335,45,12,8,0.083,2,2400,3,3700,662400,587520,0.1109,
2600,0,73440,0.73,0.73,0.73,1,2600,0.6365,50,10,7,0.1,2,2700,79,4100,632160,558720,0.1162,
2900,0,73440,0.73,0.73,0.73,1,2900,0.6084,55,12,8,0.083,2,2900,99,4700,662400,587520,0.1109,
2300,0,73440,0.78,0.78,0.78,1,2300,0.6763,226,12,8,0.083,2,2500,223,3400,632160,558720,0.1162,
2300,0,73440,0.78,0.78,0.78,1,2300,0.5971,229,10,7,0.1,2,2600,398,3900,639360,564480,0.1149,
2900,0,73440,0.78,0.78,0.78,1,2900,0.5996,286,12,8,0.083,2,3200,234,4800,662400,587520,0.1109,
1300,1,73440,0.31,0.31,0.31,1,1300,0.1303,85,11,6,0.091,2,2000,516,10100,596160,521280,0.1232,
1700,0,73440,0.87,0.87,0.87,1,1700,0.1312,-10,7,6,0.143,3,1700,-2400,12700,120960,46080,0.6071,
1100,0,74880,0.3,0.3,0.3,1,1100,0.1057,18,13,6,0.077,2,1700,-461,10100,596160,521280,0.1256,
1200,1,74880,0.72,0.72,0.72,3,4800,0.4688,-0,13,6,0.231,1,4800,518,10300,597600,522720,0.1253,
3600,1,74880,0.72,0.72,0.72,3,4800,0.4688,-0,13,6,0.231,1,4800,518,10300,597600,522720,0.1253,
1100,1,74880,0.15,0.15,0.15,1,1100,0.0304,-37,9,6,0.111,5,3300,-594,36200,74880,0,1,
1100,1,74880,0.33,0.33,0.33,1,1100,0.0674,-32,18,6,0.056,3,1000,-654,15900,360000,285120,0.208,
8800,0,74880,0.86,0.86,0.86,1,8800,0.86,-51,1,1,1,1,8700,-51,10200,N/A,0,0,
1800,0,74880,0.86,0.86,0.86,2,1900,0.8243,-11,4,3,0.5,2,1900,-31,2300,1126080,1051200,0.0665,
1400,0,74880,0.83,0.75,0.79,3,1700,0.0493,-2,25,8,0.12,3,2700,-2100,33900,715680,640800,0.1046,
2800,0,74880,0.89,0.89,0.89,1,2800,0.0997,-63,13,10,0.077,4,4300,1600,28300,N/A,0,0,
1000,1,74880,0.16,0.13,0.15,4,2900,0.1513,-119,4,1,1,1,2800,-119,19000,N/A,0,0,
1100,1,74880,0.16,0.14,0.16,8,2900,0.1557,173,8,1,1,1,3100,173,18600,74880,0,1,
8400,1,74880,0.17,0.17,0.17,1,8400,0.0849,-142,5,4,0.2,3,8300,-2500,99300,102240,25920,0.7324,
1300,1,74880,0.13,0.13,0.13,16,4400,0.1311,82,16,1,1,1,4500,82,33800,79200,2880,0.9455,
10000,1,74880,0.16,0.16,0.16,1,10000,0.1003,-58,4,4,0.25,4,10500,-106,99700,74880,0,1,
9900,1,74880,0.15,0.15,0.15,1,9900,0.1547,659,1,1,1,1,10600,659,64100,74880,0,1,
1000,1,74880,0.14,0.14,0.16,8,2900,0.1557,173,8,1,1,1,3100,173,18600,74880,0,1,
5200,0,74880,0.87,0.87,0.87,1,5200,0.225,-30,5,4,0.2,2,5200,-275,23200,175680,100800,0.4262,
2300,1,74880,0.2,0.2,0.2,1,2300,0.1318,-57,23,13,0.043,4,2600,-371,17200,688320,613440,0.1088,
2100,1,74880,0.16,0.16,0.16,1,2100,0.155,-0,1,1,1,1,2100,-0,13400,74880,0,1,
2000,0,74880,0.87,0.87,0.87,1,2000,0.87,-12,1,1,1,1,2000,-12,2300,74880,0,1,
2500,1,74880,0.11,0.11,0.11,1,2500,0.1053,-395,1,1,1,1,2100,-395,23500,74880,0,1,
1000,1,74880,0.14,0.14,0.14,1,1000,0.14,36,1,1,1,1,1000,36,7200,74880,0,1,
2000,1,74880,0.2,0.2,0.2,2,2800,0.0616,-1200,24,7,0.083,7,6700,-945,46200,N/A,0,0,
3100,0,74880,0.86,0.86,0.86,1,3100,0.1416,-18,14,7,0.071,2,7000,316,22100,N/A,0,0,
3300,1,74880,0.14,0.14,0.14,1,3300,0.1245,118,2,2,0.5,2,4000,161,26400,74880,0,1,
1500,1,74880,0.63,0.63,0.63,1,1500,0.2703,-801,6,4,0.167,4,703,-1000,5600,N/A,0,0,
2000,1,74880,0.26,0.26,0.26,2,2500,0.1667,-48,4,2,0.5,2,3200,-94,15000,74880,0,1,
1500,1,74880,0.8,0.8,0.8,1,1500,0.1646,-8,7,7,0.143,2,1500,-999,9000,501120,426240,0.1494,
1000,1,74880,0.24,0.24,0.24,1,1000,0.24,-63,1,1,1,1,951,-63,4200,74880,0,1,
2500,1,74880,0.8,0.8,0.8,2,3000,0.5086,-19,3,2,0.667,2,5000,-29,5900,N/A,0,0,
2200,1,74880,0.15,0.1,0.13,2,2300,0.1501,-230,2,1,1,1,2000,-230,15200,77760,1440,0.963,
1500,1,74880,0.49,0.49,0.49,1,1500,0.4553,-201,9,6,0.111,3,1300,-225,3300,126720,50400,0.5909,
2100,0,74880,0.71,0.71,0.71,1,2100,0.1773,-17,13,9,0.077,2,2100,-640,12000,642240,565920,0.1166,
2200,0,74880,0.71,0.71,0.71,1,2200,0.212,-17,11,7,0.091,2,2200,-577,10400,660960,584640,0.1133,
2700,0,74880,0.71,0.71,0.71,1,2700,0.2563,-21,8,6,0.125,1,2700,174,10400,662400,586080,0.113,
1800,1,74880,0.14,0.14,0.14,2,1900,0.14,-68,2,1,1,1,1800,-68,13500,76320,0,0.9811,
1100,1,74880,0.17,0.17,0.17,1,1100,0.0132,-216,16,8,0.063,6,880,-2900,82900,1275840,1199520,0.0587,
1100,0,74880,0.85,0.85,0.85,1,1100,0.4595,7,2,2,0.5,1,1100,143,2500,N/A,0,0,
1800,1,74880,0.16,0.16,0.16,1,1800,0.0774,-172,7,4,0.143,1,1700,-227,23700,171360,95040,0.437,
4900,1,74880,0.15,0.15,0.15,4,5800,0.0433,-379,23,11,0.174,10,6200,-1300,134000,217440,141120,0.3444,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,13,5,0.077,1,3700,-157,74400,84960,8640,0.8814,
2000,0,74880,0.34,0.34,0.34,2,4000,0.0427,413,21,5,0.095,1,4400,168,94100,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-157,74400,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-11,74400,N/A,0,0,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0524,-207,15,5,0.067,1,3700,-156,74400,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,15,5,0.067,1,3700,-157,74400,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-11,74500,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-11,74500,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,2,3700,-157,74400,N/A,0,0,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-11,74400,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-157,74500,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,15,5,0.067,1,3700,-11,74500,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0524,-207,18,5,0.056,1,3700,-10,74400,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-157,74500,N/A,0,0,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-11,74400,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,15,5,0.067,1,3700,-157,74500,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,13,5,0.077,1,3700,-11,74400,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,15,5,0.067,1,3700,-11,74500,84960,8640,0.8814,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,15,5,0.067,1,3700,-11,74400,N/A,0,0,
3900,1,74880,0.66,0.66,0.66,1,3900,0.0523,-207,14,5,0.071,1,3700,-157,74400,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0842,-72,15,5,0.133,1,3700,-127,74400,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0842,-72,13,5,0.154,1,3700,-127,74400,N/A,0,0,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0841,-72,15,5,0.133,1,3700,-128,74500,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0841,-72,14,5,0.143,1,3700,-128,74500,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0841,-72,14,5,0.143,1,3700,-128,74500,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0841,-72,15,5,0.133,1,3700,-128,74500,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0842,-72,14,5,0.143,1,3700,-127,74400,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0842,-72,14,5,0.143,2,3700,-127,74400,84960,8640,0.8814,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0841,-72,15,5,0.133,1,3700,-127,74400,N/A,0,0,
3200,1,74880,0.44,0.44,0.44,2,6300,0.0842,-72,14,5,0.143,1,3700,-127,74400,84960,8640,0.8814,
3200,1,74880,0.45,0.45,0.45,2,6400,0.0861,-72,14,5,0.143,1,3700,19,74400,84960,8640,0.8814,
3200,1,74880,0.45,0.45,0.45,2,6400,0.086,-72,15,5,0.133,1,3700,18,74500,N/A,0,0,
4000,0,74880,0.55,0.55,0.55,2,8100,0.0858,144,18,5,0.111,1,4400,108,94000,84960,8640,0.8814,
4000,0,74880,0.55,0.55,0.55,2,8100,0.0857,144,20,5,0.1,1,4400,109,94100,N/A,0,0,
4000,0,74880,0.55,0.55,0.55,2,8100,0.0857,144,21,5,0.095,1,4400,109,94100,84960,8640,0.8814,
4000,0,74880,0.55,0.55,0.55,2,8100,0.0857,144,22,5,0.091,1,4400,109,94100,84960,8640,0.8814,
4000,0,74880,0.55,0.55,0.55,2,8100,0.0858,144,21,5,0.095,1,4400,108,94000,84960,8640,0.8814,
4000,0,74880,0.55,0.55,0.55,2,8100,0.0857,144,22,5,0.091,1,4400,109,94100,84960,8640,0.8814,
4000,0,74880,0.55,0.55,0.55,2,8100,0.0858,144,21,5,0.095,1,4400,108,94000,84960,8640,0.8814,
3000,0,74880,0.42,0.42,0.42,2,6200,0.083,213,15,5,0.133,1,3700,-128,74500,84960,8640,0.8814,
3000,0,74880,0.42,0.42,0.42,2,6200,0.083,213,15,5,0.133,1,3700,-127,74400,84960,8640,0.8814,
3000,0,74880,0.42,0.42,0.42,2,6200,0.083,213,15,5,0.133,1,3700,-128,74500,84960,8640,0.8814,
3000,0,74880,0.42,0.42,0.42,2,6200,0.083,213,14,5,0.143,1,3700,-127,74400,84960,8640,0.8814,
3000,0,74880,0.42,0.42,0.42,2,6200,0.0829,213,14,5,0.143,1,3700,-128,74500,84960,8640,0.8814,
3000,0,74880,0.42,0.42,0.42,2,6200,0.083,213,13,5,0.154,1,3700,-127,74400,N/A,0,0,
3000,0,74880,0.42,0.42,0.42,2,6200,0.0829,213,14,5,0.143,1,3700,-128,74500,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0791,71,14,5,0.143,1,3700,18,74500,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0792,71,13,5,0.154,1,3700,19,74400,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0791,71,14,5,0.143,1,3700,18,74500,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0792,71,18,5,0.111,1,3700,19,74400,N/A,0,0,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0791,71,15,5,0.133,1,3700,18,74500,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0792,71,14,5,0.143,1,3700,19,74400,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0791,71,15,5,0.133,1,3700,18,74500,N/A,0,0,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0792,71,14,5,0.143,1,3700,19,74400,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0792,71,14,5,0.143,1,3700,19,74400,84960,8640,0.8814,
2900,0,74880,0.41,0.41,0.41,2,5900,0.0792,71,15,5,0.133,1,3700,19,74400,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0802,-72,14,5,0.143,1,3700,-128,74500,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,15,5,0.133,1,3700,-127,74400,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,13,5,0.154,1,3700,-127,74400,N/A,0,0,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,15,5,0.133,1,3700,-127,74400,N/A,0,0,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0802,-72,14,5,0.143,1,3700,-128,74500,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,14,5,0.143,2,3700,-127,74400,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,15,5,0.133,1,3700,-128,74500,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,14,5,0.143,1,3700,-127,74400,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,14,5,0.143,1,3700,-127,74400,84960,8640,0.8814,
3000,1,74880,0.42,0.42,0.42,2,6000,0.0803,-72,15,5,0.133,1,3700,-128,74500,84960,8640,0.8814,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0919,-144,18,5,0.111,1,4400,108,94000,84960,8640,0.8814,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0918,-144,22,5,0.091,1,4400,109,94100,84960,8640,0.8814,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0918,-144,21,5,0.095,1,4400,109,94100,N/A,0,0,
4400,0,74880,0.61,0.61,0.61,2,8600,0.092,-144,21,5,0.095,1,4400,108,94000,84960,8640,0.8814,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0919,-144,21,5,0.095,1,4400,109,94100,84960,8640,0.8814,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0919,-144,21,5,0.095,1,4400,108,94000,84960,8640,0.8814,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0918,-144,24,5,0.083,1,4400,110,94200,84960,8640,0.8814,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0918,-144,20,5,0.1,1,4400,109,94100,N/A,0,0,
4400,0,74880,0.61,0.61,0.61,2,8600,0.0918,-144,22,5,0.091,1,4400,109,94100,84960,8640,0.8814,
5000,1,76320,0.85,0.85,0.85,1,5000,0.8526,-1800,1,1,1,1,3200,-1800,5900,76320,0,1,
3700,0,76320,0.63,0.65,0.64,8,16100,0.2165,-20,15,5,0.533,1,3700,-128,74500,84960,8640,0.8983,
3700,0,76320,0.63,0.65,0.64,8,16100,0.2165,-19,15,5,0.533,1,3700,-127,74400,N/A,0,0,
3700,0,76320,0.63,0.65,0.64,7,16100,0.2163,-19,14,5,0.5,2,3700,-127,74400,84960,8640,0.8983,
3700,0,76320,0.63,0.65,0.64,7,16100,0.2166,-20,14,5,0.5,1,3700,-128,74500,84960,8640,0.8983,
3700,0,76320,0.63,0.65,0.64,7,16100,0.2163,-19,14,5,0.5,1,3700,-127,74400,84960,8640,0.8983,
3700,0,76320,0.63,0.65,0.64,6,16100,0.2162,-19,13,5,0.462,1,3700,-127,74400,N/A,0,0,
3700,0,76320,0.63,0.65,0.64,8,16100,0.2165,-20,15,5,0.533,1,3700,-128,74500,84960,8640,0.8983,
3700,0,76320,0.63,0.65,0.64,7,16100,0.2166,-20,14,5,0.5,1,3700,-128,74500,84960,8640,0.8983,
3700,0,76320,0.63,0.65,0.64,8,16100,0.2161,-19,15,5,0.533,1,3700,-127,74400,84960,8640,0.8983,
3700,0,76320,0.63,0.65,0.64,7,16100,0.2163,-19,14,5,0.5,1,3700,-127,74400,84960,8640,0.8983,
2200,1,76320,0.37,0.35,0.36,10,14500,0.1539,38,18,5,0.556,1,4400,108,94000,84960,8640,0.8983,
2200,1,76320,0.37,0.35,0.36,14,14500,0.1542,39,22,5,0.636,1,4400,109,94100,84960,8640,0.8983,
