Size,Bet,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Outcome
1900,0,103680,0.69,0.69,0.69,1,1900,0.6853,175,1,1,1,1,2100,175,2800,103680,0,1,0
105000,1,103680,0.13,0.13,0.13,1,105000,0.1127,-5600,3,3,0.333,3,102600,-7500,931900,105120,1440,0.9863,0
1000,1,103680,0.73,0.77,0.76,5,5400,0.7438,-278,11,3,0.455,1,5100,-206,7300,177120,73440,0.5854,1
3000,0,103680,0.24,0.24,0.24,1,3000,0.2385,-2600,1,1,1,1,439,-2600,12600,,0,0,1
2000,1,103680,0.65,0.63,0.64,2,6700,0.2305,747,9,3,0.222,2,12500,2500,28900,105120,1440,0.9863,1
1900,1,103680,0.86,0.86,0.86,1,1900,0.3183,-11,8,7,0.125,6,2100,-94,6100,,0,0,1
4600,1,103680,0.63,0.63,0.64,2,6700,0.2305,747,9,3,0.222,2,12500,2500,28900,105120,1440,0.9863,1
1700,1,103680,0.59,0.59,0.59,1,1700,0.5236,1100,2,2,0.5,2,3200,1200,3300,207360,103680,0.5,1
1000,1,103680,0.45,0.45,0.45,1,1000,0.45,-11,1,1,1,1,1000,-11,2300,123840,20160,0.8372,
1100,1,103680,0.45,0.45,0.45,1,1100,0.45,-12,1,1,1,1,1100,-12,2500,,0,0,
10000,0,103680,0.66,0.66,0.66,1,10000,0.1519,-1,2,2,0.5,2,18300,-1700,65800,103680,0,1,0
10000,0,103680,0.2,0.2,0.2,1,10000,0.152,-1700,2,2,0.5,2,18300,-1700,65800,103680,0,1,1
1500,1,103680,0.12,0.12,0.12,2,3000,0.0785,-34,14,11,0.143,9,6300,-194,38200,,0,0,0
1500,1,103680,0.12,0.12,0.12,2,3000,0.0785,-34,14,11,0.143,9,6300,-194,38200,,0,0,0
40000,0,103680,0.14,0.14,0.14,1,40000,0.0348,1400,20,6,0.05,5,150300,52500,1.1,142560,38880,0.7273,1
1000,0,103680,0.85,0.83,0.84,2,2000,0.5762,49,3,2,0.667,2,3000,59,3400,106560,2880,0.973,0
10000,1,103680,0.13,0.12,0.12,2,60000,0.0522,-2600,20,6,0.1,5,150300,52500,1.1,142560,38880,0.7273,0
1300,1,103680,0.12,0.12,0.12,1,1300,0.1183,-26,1,1,1,1,1300,-26,11300,,0,0,0
50000,1,103680,0.12,0.12,0.12,2,60000,0.0522,-2600,20,6,0.1,5,150300,52500,1.1,142560,38880,0.7273,0
4100,0,103680,0.9,0.9,0.9,1,4100,0.8961,190,1,1,1,1,4200,190,4500,103680,0,1,1
1500,1,103680,0.68,0.68,0.68,1,1500,0.2017,-85,9,6,0.111,4,4400,-203,7400,1164960,1061280,0.089,1
1400,1,103680,0.11,0.11,0.11,2,2800,0.1017,-27,5,3,0.4,0,0,-577,27300,162720,59040,0.6372,0
4700,1,103680,0.11,0.11,0.11,1,4700,0.0892,259,3,3,0.333,3,5000,-5000,53200,113760,10080,0.9114,0
2000,1,103680,0.11,0.11,0.11,1,2000,0.0058,109,23,15,0.043,7,10100,-19500,346500,,0,0,0
7000,0,103680,0.54,0.53,0.53,2,7700,0.5386,-2500,2,1,1,1,5100,-2500,14300,103680,0,1,1
3500,1,103680,0.11,0.11,0.11,1,3500,0.112,125,1,1,1,1,3600,125,31200,103680,0,1,0
1500,0,103680,0.14,0.14,0.14,1,1500,0.14,55,1,1,1,1,1600,55,10900,103680,0,1,1
1100,1,103680,0.38,0.44,0.42,17,10000,0.0778,-2100,19,3,0.895,3,111700,1700,128000,128160,24480,0.809,0
2800,1,103680,0.31,0.31,0.31,1,2800,0.033,-770,11,9,0.091,9,6700,-4500,84800,,0,0,0
2400,1,103680,0.48,0.48,0.48,1,2400,0.48,793,1,1,1,1,3200,793,5000,113760,10080,0.9114,1
9800,1,103680,0.11,0.11,0.11,2,10000,0.1088,665,2,1,1,1,10700,665,91900,103680,0,1,0
1600,1,103680,0.87,0.87,0.87,1,1600,0.0579,-27,16,9,0.063,4,4900,1900,27300,144000,40320,0.72,1
1500,0,103680,0.35,0.33,0.34,2,4000,0.1812,180,4,2,0.5,2,8000,343,22100,105120,0,0.9863,1
1500,0,103680,0.37,0.35,0.36,2,3700,0.1676,164,4,2,0.5,2,8000,343,22100,105120,0,0.9863,1
1500,1,103680,0.67,0.67,0.67,1,1500,0.6678,331,1,1,1,1,1800,331,2200,,0,0,1
4000,1,103680,0.87,0.87,0.87,1,4000,0.1334,-70,10,6,0.1,2,4000,-206,30300,108000,4320,0.96,1
1300,1,103680,0.78,0.78,0.78,1,1300,0.78,-8,1,1,1,1,1300,-8,1600,123840,20160,0.8372,
1500,0,103680,0.17,0.17,0.17,1,1500,0.0668,-70,3,3,0.333,3,1400,-1700,22400,174240,70560,0.595,1
2400,1,103680,0.11,0.13,0.12,2,4500,0.0531,-297,11,9,0.182,9,6500,-4700,84800,,0,0,0
2000,1,103680,0.11,0.11,0.11,1,2000,0.0261,52,20,7,0.05,3,2900,-812,76600,217440,113760,0.4768,0
1000,1,103680,0.45,0.45,0.45,1,1000,0.45,-11,1,1,1,1,1000,-11,2300,,0,0,
1100,1,103680,0.45,0.45,0.45,1,1100,0.45,-12,1,1,1,1,1000,-12,2400,123840,20160,0.8372,
1200,1,103680,0.45,0.45,0.45,1,1200,0.45,-13,1,1,1,1,1100,-13,2600,123840,20160,0.8372,
1400,0,103680,0.18,0.17,0.18,3,12700,0.1453,-153,4,2,0.75,2,20500,466,87100,103680,0,1,1
4200,0,103680,0.18,0.17,0.18,3,12700,0.1453,-153,4,2,0.75,2,20500,466,87100,103680,0,1,1
7300,0,103680,0.54,0.54,0.54,1,7300,0.0841,618,4,2,0.25,2,20500,466,87100,103680,0,1,0
7100,0,103680,0.17,0.17,0.18,3,12700,0.1453,-153,4,2,0.75,2,20500,466,87100,103680,0,1,1
2000,1,103680,0.11,0.11,0.12,3,4900,0.1208,-462,3,1,1,1,4500,-462,41000,105120,0,0.9863,0
1300,0,103680,0.15,0.15,0.15,1,1300,0.0385,171,21,3,0.048,2,1500,-11,33400,,0,0,1
14200,0,103680,0.36,0.36,0.36,1,14200,0.3615,-1400,1,1,1,1,12700,-1400,39200,103680,0,1,1
5200,1,103680,0.29,0.29,0.29,1,5200,0.0663,-739,21,8,0.048,2,4500,-4000,79000,,0,0,0
2600,0,103680,0.3,0.3,0.3,1,2600,0.2956,126,1,1,1,1,2700,126,8800,103680,0,1,1
1100,0,103680,0.43,0.43,0.43,1,1100,0.43,12,1,1,1,1,1100,12,2500,123840,20160,0.8372,1
1200,1,103680,0.57,0.57,0.57,1,1200,0.57,-11,1,1,1,1,1200,-11,2100,,0,0,1
1000,0,103680,0.84,0.84,0.84,1,1000,0.84,6,1,1,1,1,1000,6,1200,103680,0,1,0
3800,0,103680,0.58,0.58,0.58,1,3800,0.0969,-356,22,13,0.045,10,5800,1200,38800,204480,100800,0.507,1
2500,1,103680,0.29,0.29,0.29,1,2500,0.0639,-43,7,4,0.143,1,2400,1100,38900,168480,63360,0.6154,0
2000,0,103680,0.8,0.8,0.8,7,12000,0.799,0,7,1,1,6,0,81,15000,,0,0,1
2000,0,103680,0.8,0.8,0.8,6,11900,0.799,0,6,1,1,7,0,85,14900,224640,119520,0.4615,1
2000,0,103680,0.8,0.8,0.8,7,12000,0.799,0,7,1,1,10,0,94,15000,224640,119520,0.4615,1
2000,0,103680,0.8,0.8,0.8,6,12000,0.799,0,6,1,1,16,20,119,15000,224640,119520,0.4615,1
1600,0,103680,0.36,0.36,0.36,1,1600,0.1618,-345,5,4,0.2,2,5000,1800,9800,154080,48960,0.6729,0
2200,1,103680,0.87,0.81,0.85,13,14700,0.8132,151,14,2,0.929,2,5000,51,18000,103680,0,1,1
2000,0,103680,0.8,0.8,0.8,7,12000,0.799,0,7,1,1,6,0,81,15000,,0,0,1
2000,0,103680,0.8,0.8,0.8,6,11900,0.799,0,6,1,1,7,0,85,14900,224640,119520,0.4615,1
2000,0,103680,0.8,0.8,0.8,7,12000,0.799,0,7,1,1,10,0,94,15000,224640,119520,0.4615,1
2000,0,103680,0.8,0.8,0.8,6,12000,0.799,0,6,1,1,16,20,119,15000,224640,119520,0.4615,1
2000,0,103680,0.8,0.8,0.8,7,12000,0.799,0,7,1,1,6,0,81,15000,,0,0,1
2500,1,103680,0.3,0.3,0.3,1,2500,0.2806,6,2,2,0.5,2,3000,-42,8900,,0,0,0
2000,0,103680,0.8,0.8,0.8,6,11900,0.799,0,6,1,1,7,0,85,14900,224640,119520,0.4615,1
2000,0,103680,0.8,0.8,0.8,7,12000,0.799,0,7,1,1,10,0,94,15000,224640,119520,0.4615,1
1500,1,103680,0.61,0.61,0.61,1,1500,0.0506,-300,24,18,0.042,12,1500,-569,30300,112320,7200,0.9231,0
2000,0,103680,0.8,0.8,0.8,6,12000,0.799,0,6,1,1,16,20,119,15000,224640,119520,0.4615,1
5000,1,103680,0.27,0.27,0.27,1,5000,0.0507,276,10,5,0.1,3,16900,11800,97900,185760,80640,0.5581,0
2600,0,103680,0.8,0.8,0.8,4,10500,0.7988,3,4,1,1,5,0,64,13200,224640,119520,0.4615,1
2600,0,103680,0.8,0.8,0.8,4,10500,0.7988,-3,4,1,1,2,0,46,13200,224640,119520,0.4615,1
2600,0,103680,0.8,0.8,0.8,4,10500,0.799,0,4,1,1,8,0,69,13200,,0,0,1
2600,0,103680,0.8,0.8,0.8,4,10500,0.7988,3,4,1,1,5,0,64,13200,224640,119520,0.4615,1
2600,0,103680,0.8,0.8,0.8,4,10500,0.7988,-3,4,1,1,2,0,46,13200,224640,119520,0.4615,1
2600,0,103680,0.8,0.8,0.8,4,10500,0.799,0,4,1,1,8,0,69,13200,,0,0,1
2400,0,103680,0.8,0.8,0.8,4,9600,0.799,0,4,1,1,7,0,78,12000,223200,118080,0.4645,1
2400,0,103680,0.8,0.8,0.8,4,9600,0.799,0,4,1,1,3,0,65,12000,224640,119520,0.4615,1
2400,0,103680,0.8,0.8,0.8,4,9600,0.799,0,4,1,1,4,0,49,12000,224640,119520,0.4615,1
2400,0,103680,0.8,0.8,0.8,4,9600,0.799,0,4,1,1,7,0,78,12000,223200,118080,0.4645,1
2400,0,103680,0.8,0.8,0.8,4,9600,0.799,0,4,1,1,3,0,65,12000,224640,119520,0.4615,1
2400,0,103680,0.8,0.8,0.8,4,9600,0.799,0,4,1,1,4,0,49,12000,224640,119520,0.4615,1
1600,0,103680,0.32,0.32,0.32,1,1600,0.095,37,6,2,0.167,2,8400,1800,16700,138240,34560,0.75,
1500,1,103680,0.86,0.86,0.86,1,1500,0.86,9,1,1,1,1,1500,9,1800,,0,0,1
10000,1,103680,0.73,0.73,0.73,1,10000,0.7314,-633,1,1,1,1,9300,-633,13600,103680,0,1,1
1600,1,103680,0.12,0.12,0.12,1,1600,0.1211,-174,1,1,1,1,1400,-174,12800,103680,0,1,0
2500,0,103680,0.33,0.33,0.33,1,2500,0.1821,-146,2,2,0.5,2,4500,-187,13700,105120,0,0.9863,1
2200,0,103680,0.35,0.35,0.35,1,2200,0.1602,-41,2,2,0.5,2,4500,-187,13700,105120,0,0.9863,1
1000,1,103680,0.88,0.88,0.88,1,1000,0.8368,28,7,5,0.143,1,1000,13,1200,175680,70560,0.5902,1
1400,0,103680,0.47,0.47,0.47,1,1400,0.1465,-15,7,5,0.143,3,2500,719,9600,,0,0,
1200,Down,103680,0.5,0.5,0.5,1,1200,0.5,-552,1,1,1,1,648,-552,2400,103680,0,1,Up
1200,Up,103680,0.5,0.5,0.5,1,1200,0.5,547,1,1,1,1,1700,547,2400,103680,0,1,Up
1200,Up,103680,0.54,0.54,0.54,1,1200,0.54,-165,1,1,1,1,1000,-165,2200,103680,0,1,Up
1200,Up,103680,0.5,0.5,0.5,1,1200,0.5,550,1,1,1,1,1700,550,2400,103680,0,1,Up
1100,Up,103680,0.54,0.54,0.54,1,1100,0.54,-154,1,1,1,1,953,-154,2000,,0,0,Up
1200,Up,103680,0.5,0.5,0.5,1,1200,0.5,550,1,1,1,1,1700,550,2400,103680,0,1,Up
2500,1,103680,0.26,0.26,0.26,1,2500,0.2601,239,1,1,1,1,2700,239,9600,103680,0,1,0
1400,Up,103680,0.5,0.5,0.5,1,1400,0.5,644,1,1,1,1,2000,644,2800,103680,0,1,Up
1000,Up,103680,0.57,0.57,0.57,1,1000,0.57,-187,1,1,1,1,828,-187,1800,103680,0,1,Up
1000,Up,103680,0.5,0.5,0.5,1,1000,0.5,478,1,1,1,1,1500,478,2100,103680,0,1,Up
2200,1,103680,0.22,0.21,0.21,6,40000,0.0827,850,18,3,0.333,2,43800,24100,483500,145440,40320,0.7129,0
2500,1,103680,0.69,0.69,0.69,1,2500,0.6909,-21,1,1,1,1,2500,-21,3600,105120,0,0.9863,1
2800,1,103680,0.64,0.64,0.64,1,2800,0.0351,76,2,2,0.5,1,2800,24300,78500,692640,587520,0.1497,1
1200,0,103680,0.52,0.33,0.4,4,1400,0.0937,166,13,4,0.308,2,3300,575,15300,108000,2880,0.96,1
12800,1,103680,0.13,0.12,0.12,19,40000,0.1271,-6200,19,1,1,1,33800,-6200,314800,103680,0,1,0
1100,1,103680,0.76,0.44,0.6,2,1300,0.0422,590,22,6,0.091,2,1900,-732,30700,,0,0,1
5300,1,103680,0.13,0.12,0.12,19,40000,0.1271,-6200,19,1,1,1,33800,-6200,314800,103680,0,1,0
13200,1,103680,0.13,0.12,0.12,19,40000,0.1271,-6200,19,1,1,1,33800,-6200,314800,103680,0,1,0
3600,1,103680,0.12,0.12,0.12,19,40000,0.1271,-6200,19,1,1,1,33800,-6200,314800,103680,0,1,0
1500,0,103680,0.52,0.52,0.52,1,1500,0.1018,159,3,3,0.333,3,2100,117,14700,123840,18720,0.8372,1
2500,1,103680,0.12,0.12,0.12,19,40000,0.1271,-6200,19,1,1,1,33800,-6200,314800,103680,0,1,0
2500,1,103680,0.12,0.12,0.12,19,40000,0.1271,-6200,19,1,1,1,33800,-6200,314800,103680,0,1,0
2000,1,103680,0.12,0.12,0.12,1,2000,0.1187,-188,1,1,1,1,1800,-188,16900,106560,2880,0.973,0
3200,Down,103680,0.5,0.5,0.5,1,3200,0.1659,-1600,14,10,0.071,1,1600,4500,19200,171360,67680,0.605,Up
2600,Up,103680,0.5,0.5,0.5,1,2600,0.1449,1500,19,11,0.053,4,4100,6300,18000,171360,67680,0.605,Up
2500,Up,103680,0.5,0.5,0.5,1,2500,0.1454,1200,12,10,0.083,3,3700,2900,17200,,0,0,Up
1600,1,103680,0.13,0.09,0.11,5,2100,0.088,-70,20,11,0.25,2,2100,-160,24300,,0,0,0
1000,0,103680,0.89,0.89,0.89,1,1000,0.89,-6,1,1,1,1,1000,-6,1200,138240,33120,0.75,0
2000,0,103680,0.9,0.89,0.91,7,11500,0.363,-139,20,5,0.35,5,28300,722,31700,118080,12960,0.878,1
4500,0,103680,0.9,0.82,0.85,3,12000,0.3768,615,20,5,0.15,5,28300,722,31700,118080,12960,0.878,1
2900,0,103680,0.53,0.53,0.53,1,2900,0.0478,-28,20,7,0.05,3,3300,-63,61000,,0,0,1
1800,1,103680,0.53,0.53,0.53,1,1800,0.0225,21,18,9,0.056,1,1900,2000,81500,692640,587520,0.1497,
1500,1,103680,0.13,0.13,0.13,1,1500,0.1282,-111,1,1,1,1,1400,-111,11500,,0,0,0
2000,1,103680,0.74,0.74,0.74,1,2000,0.7435,-789,1,1,1,1,1200,-789,2700,105120,0,0.9863,
1100,0,103680,0.9,0.9,0.9,1,1100,0.2589,6,3,2,0.333,1,1100,21,4200,123840,20160,0.8372,
1100,0,103680,0.9,0.9,0.9,2,1200,0.9,7,2,1,1,1,1200,7,1400,,0,0,
1300,0,103680,0.9,0.9,0.9,1,1300,0.9,7,1,1,1,1,1300,7,1500,123840,18720,0.8372,
1600,1,103680,0.11,0.11,0.11,6,7400,0.1048,-356,16,5,0.375,1,22,-357,70900,616320,511200,0.1682,
2000,1,103680,0.11,0.11,0.11,6,7400,0.1048,-356,16,5,0.375,1,22,-357,70900,616320,511200,0.1682,
2100,1,103680,0.13,0.13,0.13,1,2100,0.0393,-210,9,8,0.111,8,2100,-3900,53400,123840,18720,0.8372,0
272000,1,103680,0.86,0.86,0.86,1,272000,0.4869,-1400,5,2,0.2,2,278000,-1300,558600,103680,0,1,1
3500,0,103680,0.52,0.35,0.43,5,13000,0.4339,2200,7,2,0.714,2,15200,2100,30000,,0,0,1
2700,1,103680,0.69,0.69,0.69,1,2700,0.6516,-77,2,2,0.5,2,2600,-177,4100,106560,1440,0.973,1
3000,1,103680,0.13,0.11,0.12,2,3000,0.1301,-140,2,1,1,1,2800,-140,22800,105120,0,0.9863,0
2800,0,105120,0.79,0.6,0.75,8,8900,0.7483,-73,13,3,0.615,1,3100,-37,12000,138240,33120,0.7604,0
2000,1,105120,0.74,0.74,0.74,1,2000,0.2496,-97,2,2,0.5,1,1900,2300,8000,110880,5760,0.9481,
2800,1,105120,0.62,0.61,0.61,3,4800,0.0639,-247,17,4,0.176,4,19700,-5300,75500,,0,0,
1700,1,105120,0.48,0.46,0.47,4,7400,0.0979,-1000,17,4,0.235,4,19700,-5300,75500,,0,0,
2000,1,105120,0.28,0.26,0.27,8,12300,0.1622,-3800,17,4,0.471,4,19700,-5300,75500,,0,0,1
3700,1,105120,0.47,0.46,0.47,4,7400,0.0979,-1000,17,4,0.235,4,19700,-5300,75500,,0,0,
1000,1,105120,0.61,0.61,0.61,3,4800,0.0639,-247,17,4,0.176,4,19700,-5300,75500,,0,0,
3300,1,105120,0.26,0.26,0.27,8,12300,0.1622,-3800,17,4,0.471,4,19700,-5300,75500,,0,0,1
3300,1,105120,0.26,0.26,0.27,8,12300,0.1622,-3800,17,4,0.471,4,19700,-5300,75500,,0,0,1
1800,0,105120,0.49,0.48,0.48,2,2000,0.3974,106,4,3,0.5,3,2400,104,5000,128160,23040,0.8202,1
1600,0,105120,0.8,0.76,0.78,5,6500,0.2075,31,10,4,0.5,4,24900,-1800,31500,813600,707040,0.1292,
1100,1,105120,0.23,0.23,0.23,1,1100,0.0328,-424,11,5,0.091,1,691,-3600,34000,476640,371520,0.2205,0
1700,1,105120,0.53,0.74,0.63,2,11700,0.6953,-5900,4,2,0.5,1,5800,-5900,16800,106560,1440,0.9865,0
3200,0,105120,0.79,0.76,0.78,5,6500,0.2075,31,10,4,0.5,4,24900,-1800,31500,813600,707040,0.1292,
1900,0,105120,0.9,0.88,0.89,3,7700,0.2437,-21,10,4,0.3,4,24900,-1800,31500,813600,707040,0.1292,
5700,0,105120,0.89,0.88,0.89,3,7700,0.2437,-21,10,4,0.3,4,24900,-1800,31500,813600,707040,0.1292,
3700,0,105120,0.88,0.88,0.88,7,12200,0.8937,-51,7,1,1,1,12200,-51,13700,,0,0,
1100,1,105120,0.77,0.77,0.77,1,1100,0.761,-7,3,2,0.333,1,1100,-8,1500,106560,1440,0.9865,1
1000,0,105120,0.75,0.75,0.75,1,1000,0.0202,7,17,10,0.059,6,9900,3300,51300,192960,87840,0.5448,
1800,1,105120,0.31,0.22,0.28,4,5000,0.1505,-984,21,8,0.19,4,6200,-739,33200,,0,0,0
2000,1,105120,0.27,0.22,0.28,4,5000,0.1505,-984,21,8,0.19,4,6200,-739,33200,,0,0,0
1700,0,105120,0.77,0.77,0.77,1,1700,0.3468,-10,11,5,0.091,1,1700,46,4900,848160,743040,0.1239,0
1100,0,105120,0.77,0.77,0.77,1,1100,0.1909,-7,7,4,0.143,2,1700,-3,5600,113760,8640,0.9241,
1100,0,105120,0.77,0.77,0.77,1,1100,0.2242,-7,9,7,0.111,6,1800,-13,4900,,0,0,
1100,0,105120,0.89,0.89,0.89,1,1100,0.2611,-52,9,4,0.111,3,1500,1,4300,118080,12960,0.8902,
1800,0,105120,0.89,0.89,0.89,24,16900,0.891,47,24,1,1,1,17000,47,19000,105120,0,1,0
6200,0,105120,0.89,0.89,0.89,24,16900,0.891,47,24,1,1,1,17000,47,19000,105120,0,1,0
11000,Under,105120,0.53,0.53,0.53,1,11000,0.0635,7100,12,10,0.083,4,30600,12800,173200,106560,1440,0.9865,Under
1200,0,105120,0.45,0.33,0.34,6,1400,0.0874,861,16,5,0.375,3,2800,2000,16500,116640,10080,0.9012,0
1300,0,105120,0.84,0.84,0.84,1,1300,0.0539,-48,19,19,0.053,8,1200,-60,24000,,0,0,0
1300,1,105120,0.2,0.17,0.19,5,3000,0.097,-310,9,2,0.556,2,9700,-659,30900,158400,51840,0.6636,
3100,0,105120,0.5,0.5,0.5,1,3100,0.1339,-432,7,3,0.143,1,2700,1600,23100,172800,67680,0.6083,1
1100,1,105120,0.77,0.77,0.77,4,4400,0.7471,-44,10,3,0.4,1,4300,28,5900,177120,72000,0.5935,1
1100,1,105120,0.77,0.77,0.77,4,4400,0.7471,-44,10,3,0.4,1,4300,28,5900,177120,72000,0.5935,1
1300,0,105120,0.89,0.89,0.89,24,16900,0.891,47,24,1,1,1,17000,47,19000,105120,0,1,0
2000,1,105120,0.71,0.71,0.71,1,2000,0.71,-206,1,1,1,1,1700,-206,2800,105120,0,1,1
1200,1,105120,0.63,0.64,0.64,2,2200,0.1138,-3,20,11,0.1,4,2200,1500,19600,,0,0,0
1000,0,105120,0.31,0.31,0.31,1,1000,0.3081,91,1,1,1,1,1100,91,3400,105120,0,1,1
1000,0,105120,0.86,0.86,0.86,1,1000,0.1099,-19,18,10,0.056,7,1900,44,9300,116640,10080,0.9012,0
1100,0,105120,0.79,0.79,0.79,1,1100,0.1277,7,21,12,0.048,9,2300,55,8600,,0,0,0
10000,1,105120,0.56,0.56,0.56,1,10000,0.1664,-10000,3,2,0.333,1,9,1100,60100,803520,698400,0.1308,0
1500,1,105120,0.84,0.84,0.84,1,1500,0.0478,-58,17,9,0.059,3,3000,1300,31400,174240,69120,0.6033,1
5000,0,105120,0.52,0.35,0.41,4,9500,0.4086,1500,6,2,0.667,2,11000,1500,23200,112320,7200,0.9359,1
2000,1,105120,0.71,0.74,0.72,13,9700,0.7112,-462,14,2,0.929,1,5700,-458,13700,156960,51840,0.6697,1
1100,0,105120,0.79,0.79,0.79,1,1100,0.1602,7,11,7,0.091,3,1600,-5,7000,,0,0,0
1000,0,105120,0.71,0.71,0.71,1,1000,0.1086,-43,23,10,0.043,7,1900,42,9400,118080,12960,0.8902,
1400,0,105120,0.63,0.63,0.63,1,1400,0.1773,229,11,8,0.091,1,1600,1200,7700,172800,66240,0.6083,0
2000,1,105120,0.6,0.6,0.6,1,2000,0.6018,-255,1,1,1,1,1700,-124,3300,1955520,1848960,0.0538,
6200,1,105120,0.82,0.85,0.84,2,12000,0.1934,-427,15,6,0.133,1,11600,-17,62100,309600,203040,0.3395,1
3400,1,105120,0.79,0.59,0.67,5,14700,0.6989,-294,5,1,1,1,14500,-294,21100,,0,0,1
4100,1,105120,0.88,0.88,0.88,1,4100,0.2293,-59,13,10,0.077,4,4400,-1800,17700,567360,460800,0.1853,1
10000,1,105120,0.22,0.22,0.22,1,10000,0.0929,-227,3,3,0.333,3,10800,-244,107600,105120,0,1,0
1100,0,105120,0.89,0.89,0.89,3,1400,0.704,-8,7,3,0.429,1,1100,-8,2000,,0,0,
2500,0,105120,0.37,0.34,0.37,4,3800,0.2509,35,10,4,0.4,2,4800,63,15000,,0,0,0
7600,1,105120,0.45,0.41,0.43,2,7700,0.2133,-2500,4,2,0.5,1,5200,-2600,35900,105120,0,1,1
1200,1,105120,0.14,0.14,0.14,1,1200,0.0166,89,3,2,0.333,1,1300,-1700,74900,,0,0,
1200,0,105120,0.41,0.41,0.41,2,1400,0.2019,158,5,2,0.4,2,1300,116,6800,105120,0,1,1
3000,1,105120,0.71,0.71,0.71,1,3000,0.1589,-263,4,2,0.25,2,6600,1400,18900,113760,7200,0.9241,1
1100,0,105120,0.75,0.74,0.75,3,1500,0.0967,8,10,3,0.3,1,1300,1300,15300,,0,0,
4000,0,105120,0.42,0.41,0.41,5,5000,0.4223,267,5,1,1,1,5200,267,11700,138240,33120,0.7604,1
2000,1,105120,0.37,0.37,0.37,1,2000,0.37,-54,1,1,1,1,1900,-54,5400,105120,0,1,
5600,1,105120,0.78,0.59,0.67,5,14700,0.6989,1400,5,1,1,1,16100,1400,21100,105120,0,1,1
2200,0,105120,0.9,0.89,0.91,6,9500,0.4091,-116,16,3,0.375,3,20500,483,23200,118080,12960,0.8902,1
4400,0,105120,0.89,0.89,0.91,6,9500,0.4091,-116,16,3,0.375,3,20500,483,23200,118080,12960,0.8902,1
5000,1,105120,0.74,0.7,0.7,3,6900,0.4161,56,14,4,0.214,1,7000,10,16600,161280,56160,0.6518,1
1300,0,105120,0.77,0.23,0.42,4,4100,0.225,-89,7,2,0.571,2,4000,61,18100,,0,0,
4400,0,105120,0.88,0.88,0.88,1,4400,0.4364,-75,16,11,0.063,8,4300,384,10100,203040,97920,0.5177,
2200,0,105120,0.37,0.37,0.37,1,2200,0.0411,-534,14,5,0.071,5,1900,-2700,54700,116640,10080,0.9012,1
1000,1,105120,0.56,0.56,0.56,1,1000,0.56,229,1,1,1,1,1300,229,1800,123840,18720,0.8488,1
1200,1,105120,0.56,0.56,0.56,1,1200,0.2267,263,3,2,0.333,1,1400,248,5200,123840,18720,0.8488,1
1300,1,105120,0.56,0.56,0.56,1,1300,0.56,291,1,1,1,1,1600,291,2300,123840,18720,0.8488,1
1100,1,105120,0.56,0.56,0.56,1,1100,0.2266,255,3,2,0.333,1,1400,255,5000,,0,0,1
10000,1,105120,0.72,0.72,0.72,1,10000,0.7153,835,1,1,1,1,10800,835,14000,105120,0,1,1
3100,1,105120,0.68,0.61,0.64,5,7700,0.3634,1400,8,3,0.625,3,15600,2200,21200,105120,0,1,1
1200,0,105120,0.89,0.89,0.89,1,1200,0.2908,0,11,9,0.091,9,2100,-17,4300,115200,10080,0.9125,0
5000,1,105120,0.63,0.58,0.61,2,5500,0.26,784,8,3,0.25,3,15600,2200,21200,105120,0,1,1
2400,1,105120,0.65,0.61,0.64,5,7700,0.3634,1400,8,3,0.625,3,15600,2200,21200,105120,0,1,1
1500,0,105120,0.67,0.67,0.67,1,1500,0.0632,-296,18,9,0.056,2,1700,-932,23500,169920,63360,0.6186,0
2100,Down,105120,0.5,0.5,0.5,2,2600,0.1447,-520,14,10,0.143,4,2100,2400,18000,,0,0,Down
12300,1,105120,0.61,0.61,0.61,1,12300,0.61,-402,1,1,1,1,11800,-402,20100,106560,0,0.9865,1
6400,1,105120,0.11,0.11,0.11,1,6400,0.114,-680,1,1,1,1,5800,-680,56500,105120,0,1,0
2000,1,105120,0.61,0.59,0.64,4,11400,0.6759,1700,4,1,1,1,13000,1700,16800,105120,0,1,1
1000,0,105120,0.52,0.52,0.52,1,1000,0.52,-402,1,1,1,1,617,-402,2000,123840,17280,0.8488,1
1100,0,105120,0.52,0.52,0.52,1,1100,0.52,-429,1,1,1,1,659,-429,2100,123840,17280,0.8488,1
1100,1,105120,0.48,0.48,0.48,2,1100,0.48,481,2,1,1,1,1600,481,2300,,0,0,1
1200,0,105120,0.52,0.52,0.52,1,1200,0.52,-491,1,1,1,1,754,-491,2400,123840,18720,0.8488,1
1400,0,105120,0.52,0.52,0.52,2,1400,0.2419,-543,4,2,0.5,1,835,-528,5700,123840,18720,0.8488,1
2000,1,105120,0.6,0.59,0.64,4,11400,0.6759,1700,4,1,1,1,13000,1700,16800,105120,0,1,1
1800,1,105120,0.59,0.59,0.64,4,11400,0.6759,1700,4,1,1,1,13000,1700,16800,105120,0,1,1
1000,0,105120,0.7,0.7,0.7,2,1900,0.2541,-27,14,10,0.143,9,1600,11,7500,115200,8640,0.9125,
